Date,Open,High,Low,Close,Volume,Closen,sma,bbm,bbh,bbl,CCI,CloseOpen_g,rmax,rmin,Close_ah,Close_al,Close_ah_2,Close_al_2,Close_r,Close_f,Close_rp,Closebbh_c,Close_ah100_v,Close_74,vol
2020-07-03,103.76,104.07,102.71,103.31,906191,104.24,100.70,100.70,102.94,98.47,163.37,-0.44,103.82,98.65,92.85714285714286,0.0,98.55714285714286,98.0,0.00,103.31,,0.00,0,99.54,0.44
2020-07-06,105.03,105.98,104.36,105.16,1443444,105.25,101.16,101.16,103.80,98.52,212.21,0.12,105.16,98.65,100.0,42.857142857142854,98.6,98.25714285714285,105.16,0.00,,0.00,100.0,99.56,0.70
2020-07-07,104.58,105.71,104.29,105.34,1120444,104.21,101.56,101.56,104.55,98.57,176.81,0.72,105.34,98.65,100.0,35.714285714285715,98.6,98.21428571428571,105.34,0.00,105.34,0.00,100.0,99.66,0.54
2020-07-08,104.52,105.84,103.08,103.08,1742822,103.04,101.78,101.78,104.75,98.81,61.23,-1.40,105.34,98.65,92.85714285714286,28.571428571428573,98.55714285714286,98.17142857142858,0.00,103.08,,-104.75,0,99.84,0.85
2020-07-09,103.84,104.93,102.65,103.00,1605291,104.11,101.91,101.91,104.91,98.92,50.88,-0.82,105.34,98.65,85.71428571428571,21.428571428571427,98.51428571428572,98.12857142857143,0.00,103.00,,0.00,0,100.07,0.78
2020-07-10,102.71,105.65,102.41,105.22,1796971,105.81,102.29,102.29,105.41,99.16,131.50,2.39,105.34,98.65,78.57142857142857,14.285714285714286,98.47142857142858,98.08571428571429,105.22,0.00,,0.00,0,100.34,0.87
2020-07-13,106.19,107.07,105.30,106.39,1432198,106.69,102.65,102.65,106.09,99.20,152.00,0.19,106.39,98.65,100.0,7.142857142857143,98.6,98.04285714285714,106.39,0.00,,106.09,100.0,100.65,0.70
2020-07-14,104.93,106.99,104.48,106.99,1772153,108.06,103.25,103.25,106.64,99.85,154.27,1.93,106.99,99.22,100.0,0.0,98.6,98.0,106.99,0.00,,0.00,100.0,101.01,0.86
2020-07-15,107.15,110.29,106.88,109.12,2340301,109.25,103.93,103.93,107.62,100.24,196.70,1.81,109.12,99.22,100.0,7.142857142857143,98.6,98.04285714285714,109.12,0.00,,0.00,100.0,101.39,1.14
2020-07-16,108.14,109.96,106.80,109.37,1758662,109.31,104.66,104.66,108.35,100.97,178.70,1.12,109.37,101.03,100.0,0.0,98.6,98.0,109.37,0.00,109.37,0.00,100.0,101.81,0.86
2020-07-17,108.84,109.72,108.32,109.25,1919798,110.14,105.25,105.25,109.00,101.49,149.34,0.38,109.37,101.32,92.85714285714286,0.0,98.55714285714286,98.0,0.00,109.25,,0.00,0,102.25,0.93
2020-07-20,108.92,111.30,108.24,111.03,1457709,111.80,105.89,105.89,109.98,101.79,175.99,1.90,111.03,101.32,100.0,7.142857142857143,98.6,98.04285714285714,111.03,0.00,,0.00,100.0,102.72,0.71
2020-07-21,112.04,114.09,111.83,112.57,2613910,112.31,106.69,106.69,111.05,102.33,188.99,0.47,112.57,103.00,100.0,0.0,98.6,98.0,112.57,0.00,112.57,0.00,100.0,103.21,1.27
2020-07-22,112.18,112.90,111.22,112.04,1565661,111.99,107.28,107.28,111.89,102.66,144.42,-0.12,112.57,103.00,92.85714285714286,35.714285714285715,98.55714285714286,98.21428571428571,0.00,112.04,,0.00,0,103.73,0.76
2020-07-23,111.77,112.64,111.03,111.94,1433412,110.91,107.89,107.89,112.52,103.26,122.40,0.15,112.57,103.00,85.71428571428571,28.571428571428573,98.51428571428572,98.17142857142858,0.00,111.94,,-112.52,0,104.26,0.70
2020-07-24,110.73,111.01,109.64,109.88,1299579,110.13,108.23,108.23,112.78,103.68,50.82,-0.77,112.57,103.00,78.57142857142857,21.428571428571427,98.47142857142858,98.12857142857143,0.00,109.88,,0.00,0,104.83,0.63
2020-07-27,109.02,111.09,108.67,110.38,1037480,110.75,108.59,108.59,113.04,104.14,56.29,1.23,112.57,103.00,71.42857142857143,14.285714285714286,98.42857142857143,98.08571428571429,110.38,0.00,,0.00,0,105.42,0.50
2020-07-28,110.40,111.53,109.70,111.11,1071472,111.36,109.16,109.16,113.10,105.23,69.20,0.64,112.57,103.00,64.28571428571429,7.142857142857143,98.38571428571429,98.04285714285714,111.11,0.00,,0.00,0,106.05,0.52
2020-07-29,111.07,111.92,110.72,111.61,1367655,109.31,109.78,109.78,112.92,106.63,81.55,0.48,112.57,105.22,57.142857142857146,0.0,98.34285714285714,98.0,111.61,0.00,111.61,0.00,0,106.70,0.66
2020-07-30,111.42,111.46,105.57,107.01,2499578,106.27,109.91,109.91,112.71,107.10,-144.52,-4.12,112.57,106.39,50.0,0.0,98.3,98.0,0.00,107.01,,0.00,0,107.36,1.22
2020-07-31,106.60,108.01,105.36,105.53,2048592,107.33,109.85,109.85,112.83,106.86,-202.63,-1.01,112.57,105.53,42.857142857142854,100.0,98.25714285714285,98.6,0.00,105.53,,0.00,0,108.01,1.00
2020-08-03,105.61,109.92,105.61,109.12,1831534,108.42,110.00,110.00,112.77,107.22,-44.28,3.22,112.57,105.53,35.714285714285715,92.85714285714286,98.21428571428571,98.55714285714286,109.12,0.00,109.12,0.00,0,108.62,0.89
2020-08-04,109.88,110.81,107.68,107.71,1577821,108.45,109.90,109.90,112.78,107.01,-105.99,-2.01,112.57,105.53,28.571428571428573,85.71428571428571,98.17142857142858,98.51428571428572,0.00,107.71,,0.00,0,109.16,0.77
2020-08-05,107.93,109.64,107.77,109.18,1429196,110.07,109.88,109.88,112.78,106.99,-34.00,1.14,112.57,105.53,21.428571428571427,78.57142857142857,98.12857142857143,98.47142857142858,109.18,0.00,,0.00,0,109.60,0.69
2020-08-06,112.04,114.18,109.53,110.95,2870542,111.96,110.00,110.00,112.91,107.10,45.53,-0.98,112.57,105.53,14.285714285714286,71.42857142857143,98.08571428571429,98.42857142857143,110.95,0.00,,0.00,0,109.93,1.40
2020-08-07,111.07,114.18,110.97,112.96,1925289,112.86,110.14,110.14,113.24,107.05,127.49,1.67,112.96,105.53,100.0,64.28571428571429,98.6,98.38571428571429,112.96,0.00,112.96,0.00,100.0,110.13,0.94
2020-08-10,113.27,113.97,112.59,112.76,1223466,113.59,110.16,110.16,113.27,107.04,116.95,-0.45,112.96,105.53,92.85714285714286,57.142857142857146,98.55714285714286,98.34285714285714,0.00,112.76,,0.00,0,110.21,0.59
2020-08-11,113.40,115.31,113.40,114.42,1928392,114.88,110.33,110.33,113.77,106.88,166.41,0.89,114.42,105.53,100.0,50.0,98.6,98.3,114.42,0.00,,113.77,100.0,110.19,0.94
2020-08-12,113.81,115.76,113.46,115.33,1458151,114.88,110.57,110.57,114.46,106.68,171.44,1.32,115.33,105.53,100.0,42.857142857142854,98.6,98.25714285714285,115.33,0.00,115.33,0.00,100.0,110.11,0.71
2020-08-13,115.16,116.03,114.36,114.42,1312878,113.83,110.89,110.89,115.02,106.76,119.55,-0.65,115.33,105.53,92.85714285714286,35.714285714285715,98.55714285714286,98.21428571428571,0.00,114.42,,-115.02,0,109.99,0.64
2020-08-14,113.99,114.57,112.57,113.23,1065652,113.33,111.10,111.10,115.31,106.88,70.89,-0.67,115.33,105.53,85.71428571428571,28.571428571428573,98.51428571428572,98.17142857142858,0.00,113.23,,0.00,0,109.89,0.52
2020-08-17,112.92,114.50,112.92,113.42,1005951,113.54,111.26,111.26,115.56,106.96,70.24,0.44,115.33,105.53,78.57142857142857,21.428571428571427,98.47142857142858,98.12857142857143,113.42,0.00,,0.00,0,109.84,0.49
2020-08-18,113.13,114.94,112.78,113.66,1208452,114.32,111.41,111.41,115.80,107.01,71.75,0.47,115.33,105.53,71.42857142857143,14.285714285714286,98.42857142857143,98.08571428571429,113.66,0.00,,0.00,0,109.88,0.59
2020-08-19,113.38,115.04,113.09,114.98,947930,114.18,111.98,111.98,116.18,107.78,100.09,1.39,115.33,105.53,64.28571428571429,7.142857142857143,98.38571428571429,98.04285714285714,114.98,0.00,114.98,0.00,0,110.04,0.46
2020-08-20,113.68,113.83,112.49,113.37,1063840,113.17,112.54,112.54,115.86,109.22,35.16,-0.27,115.33,107.71,57.142857142857146,0.0,98.34285714285714,98.0,0.00,113.37,,0.00,0,110.31,0.52
2020-08-21,113.62,114.30,111.40,112.96,1627770,114.59,112.81,112.81,115.83,109.79,6.92,-0.58,115.33,107.71,50.0,7.142857142857143,98.3,98.04285714285714,0.00,112.96,,0.00,0,110.68,0.79
2020-08-24,113.60,116.21,113.60,116.21,1612227,115.90,113.42,113.42,115.90,110.93,157.42,2.25,116.21,109.18,100.0,0.0,98.6,98.0,116.21,0.00,116.21,115.90,100.0,111.13,0.78
2020-08-25,116.41,116.97,115.47,115.59,1365089,116.30,113.88,113.88,115.81,111.95,124.31,-0.71,116.21,110.95,92.85714285714286,0.0,98.55714285714286,98.0,0.00,115.59,,-115.81,0,111.61,0.66
2020-08-26,115.55,117.05,114.87,117.01,1093423,116.57,114.31,114.31,116.19,112.43,201.51,1.25,117.01,112.76,100.0,0.0,98.6,98.0,117.01,0.00,117.01,116.19,100.0,112.11,0.53
2020-08-27,116.91,117.55,115.90,116.13,1291270,115.66,114.54,114.54,116.44,112.63,117.04,-0.67,117.01,112.76,92.85714285714286,7.142857142857143,98.55714285714286,98.04285714285714,0.00,116.13,,-116.44,0,112.58,0.63
2020-08-28,116.48,117.03,114.98,115.18,1593671,113.93,114.71,114.71,116.49,112.93,37.15,-1.13,117.01,112.96,85.71428571428571,0.0,98.51428571428572,98.0,0.00,115.18,,0.00,0,113.00,0.77
2020-08-31,115.41,115.94,112.64,112.68,1957078,113.27,114.58,114.58,116.52,112.65,-137.81,-2.42,117.01,112.68,78.57142857142857,100.0,98.47142857142858,98.6,0.00,112.68,,0.00,0,113.36,0.95
2020-09-01,113.79,114.71,112.14,113.85,1660362,114.95,114.48,114.48,116.40,112.55,-45.61,0.05,117.01,112.68,71.42857142857143,92.85714285714286,98.42857142857143,98.55714285714286,113.85,0.00,,0.00,0,113.66,0.81
2020-09-02,114.44,116.83,114.16,116.05,2201662,114.94,114.59,114.59,116.61,112.58,101.18,1.39,117.01,112.68,64.28571428571429,85.71428571428571,98.38571428571429,98.51428571428572,116.05,0.00,116.05,0.00,0,113.92,1.07
2020-09-03,116.42,117.22,113.01,113.83,2260927,113.28,114.64,114.64,116.60,112.67,-57.51,-2.28,117.01,112.68,57.142857142857146,78.57142857142857,98.34285714285714,98.47142857142858,0.00,113.83,,0.00,0,114.13,1.10
2020-09-04,113.07,115.22,111.53,112.72,2048237,113.48,114.59,114.59,116.63,112.54,-127.76,-0.31,117.01,112.68,50.0,71.42857142857143,98.3,98.42857142857143,0.00,112.72,,0.00,0,114.31,1.00
2020-09-07,113.01,114.63,112.72,114.24,1049626,113.36,114.63,114.63,116.65,112.61,-26.96,1.08,117.01,112.68,42.857142857142854,64.28571428571429,98.25714285714285,98.38571428571429,114.24,0.00,114.24,0.00,0,114.46,0.51
2020-09-08,114.26,114.30,111.57,112.47,1779804,113.79,114.45,114.45,116.61,112.28,-127.99,-1.59,117.01,112.47,35.714285714285715,100.0,98.21428571428571,98.6,0.00,112.47,,0.00,0,114.59,0.87
2020-09-09,112.64,115.29,112.64,115.10,1426686,114.85,114.57,114.57,116.70,112.44,34.62,2.14,117.01,112.47,28.571428571428573,92.85714285714286,98.17142857142858,98.55714285714286,115.10,0.00,115.10,0.00,0,114.69,0.69
2020-09-10,115.41,116.21,113.74,114.59,1365432,114.37,114.69,114.69,116.72,112.66,-6.85,-0.72,117.01,112.47,21.428571428571427,85.71428571428571,98.12857142857143,98.51428571428572,0.00,114.59,,0.00,0,114.75,0.66
2020-09-11,114.85,114.85,113.38,114.14,1383940,113.99,114.54,114.54,116.48,112.60,-28.93,-0.62,117.01,112.47,14.285714285714286,78.57142857142857,98.08571428571429,98.47142857142858,0.00,114.14,,0.00,0,114.78,0.67
2020-09-14,114.96,115.51,113.56,113.83,1175283,113.86,114.42,114.42,116.33,112.51,-42.92,-0.99,117.01,112.47,7.142857142857143,71.42857142857143,98.04285714285714,98.42857142857143,0.00,113.83,,0.00,0,114.76,0.57
2020-09-15,113.74,114.34,112.96,113.89,1748615,114.76,114.19,114.19,115.80,112.59,-26.44,0.13,116.13,112.47,0.0,64.28571428571429,98.0,98.38571428571429,113.89,0.00,,0.00,0,114.70,0.85
2020-09-16,113.85,115.63,113.48,115.63,1610631,115.81,114.16,114.16,115.68,112.64,135.52,1.54,116.05,112.47,0.0,57.142857142857146,98.0,98.34285714285714,115.63,0.00,,0.00,0,114.62,0.78
2020-09-17,114.50,116.27,113.91,115.98,1469476,115.30,114.21,114.21,115.84,112.59,151.81,1.28,116.05,112.47,21.428571428571427,50.0,98.12857142857143,98.3,115.98,0.00,115.98,115.84,0,114.51,0.71
2020-09-18,115.90,116.56,114.61,114.61,5606184,111.94,114.35,114.35,115.86,112.84,23.91,-1.13,116.05,112.47,14.285714285714286,42.857142857142854,98.08571428571429,98.25714285714285,0.00,114.61,,-115.86,0,114.41,2.73
2020-09-21,114.61,114.94,108.40,109.27,3303774,109.69,114.02,114.02,116.46,111.59,-273.83,-4.89,116.05,109.27,7.142857142857143,100.0,98.04285714285714,98.6,0.00,109.27,,0.00,0,114.31,1.61
2020-09-22,109.41,111.22,109.31,110.11,2139666,109.78,113.60,113.60,116.29,110.91,-181.84,0.64,115.98,109.27,0.0,92.85714285714286,98.0,98.55714285714286,110.11,0.00,110.11,0.00,0,114.22,1.04
2020-09-23,112.64,112.74,109.33,109.45,1778583,110.02,113.29,113.29,116.39,110.19,-173.36,-2.91,115.98,109.27,71.42857142857143,85.71428571428571,98.42857142857143,98.51428571428572,0.00,109.45,,0.00,0,114.16,0.86
2020-09-24,108.14,111.11,107.85,110.58,2050386,109.70,113.13,113.13,116.39,109.88,-109.80,2.21,115.98,109.27,64.28571428571429,78.57142857142857,98.38571428571429,98.47142857142858,110.58,0.00,110.58,0.00,0,114.12,1.00
2020-09-25,110.81,110.89,106.82,108.81,2757837,107.97,112.75,112.75,116.34,109.15,-153.28,-1.84,115.98,108.81,57.142857142857146,100.0,98.34285714285714,98.6,0.00,108.81,,0.00,0,114.07,1.34
2020-09-28,102.30,107.75,101.32,107.13,5926041,106.49,112.37,112.37,116.53,108.20,-175.87,4.51,115.98,107.13,50.0,100.0,98.3,98.6,0.00,107.13,,0.00,0,114.01,2.88
2020-09-29,107.03,108.03,105.84,105.84,1992445,105.47,111.70,111.70,116.37,107.04,-176.08,-1.12,115.98,105.84,42.857142857142854,100.0,98.25714285714285,98.6,0.00,105.84,,0.00,0,113.90,0.97
2020-09-30,105.26,106.18,105.03,105.10,1864002,104.51,111.03,111.03,116.13,105.92,-162.43,-0.15,115.98,105.10,35.714285714285715,100.0,98.21428571428571,98.6,0.00,105.10,,0.00,0,113.73,0.91
2020-10-01,105.81,106.00,103.84,103.92,1610917,103.54,110.30,110.30,115.87,104.72,-160.03,-1.82,115.98,103.92,28.571428571428573,100.0,98.17142857142858,98.6,0.00,103.92,,0.00,0,113.48,0.78
2020-10-02,102.51,103.64,102.32,103.16,1568290,103.86,109.53,109.53,115.51,103.56,-149.38,0.63,115.98,103.16,21.428571428571427,100.0,98.12857142857143,98.6,0.00,103.16,,0.00,0,113.13,0.76
2020-10-05,103.47,104.87,103.19,104.56,1264709,105.34,108.87,108.87,114.84,102.90,-101.05,1.04,115.98,103.16,14.285714285714286,92.85714285714286,98.08571428571429,98.55714285714286,104.56,0.00,,0.00,0,112.67,0.61
2020-10-06,104.99,106.72,103.97,106.12,1436010,106.28,108.19,108.19,113.56,102.81,-53.88,1.06,115.98,103.16,7.142857142857143,85.71428571428571,98.04285714285714,98.51428571428572,106.12,0.00,,0.00,0,112.10,0.70
2020-10-07,105.88,106.62,105.49,106.43,1516412,107.21,107.51,107.51,111.89,103.12,-34.37,0.52,114.61,103.16,0.0,78.57142857142857,98.0,98.47142857142858,106.43,0.00,,0.00,0,111.45,0.74
2020-10-08,106.70,108.14,106.04,107.99,1727902,108.34,107.03,107.03,110.38,103.69,40.05,1.19,110.58,103.16,0.0,71.42857142857143,98.0,98.42857142857143,107.99,0.00,,0.00,0,110.73,0.84
2020-10-09,108.14,108.88,107.54,108.69,1466245,109.12,106.99,106.99,110.28,103.70,72.22,0.51,110.58,103.16,21.428571428571427,64.28571428571429,98.12857142857143,98.38571428571429,108.69,0.00,,0.00,0,109.97,0.71
2020-10-12,108.47,109.90,107.97,109.55,1258860,108.97,106.95,106.95,110.17,103.73,113.04,0.99,110.58,103.16,14.285714285714286,57.142857142857146,98.08571428571429,98.34285714285714,109.55,0.00,109.55,0.00,0,109.21,0.61
2020-10-13,109.78,109.99,107.60,108.38,1315754,108.95,106.88,106.88,109.99,103.76,67.60,-1.29,110.58,103.16,7.142857142857143,50.0,98.04285714285714,98.3,0.00,108.38,,0.00,0,108.48,0.64
2020-10-14,108.55,109.88,108.53,109.51,977599,108.02,106.80,106.80,109.74,103.85,128.88,0.88,109.55,103.16,0.0,42.857142857142854,98.0,98.25714285714285,109.51,0.00,109.51,0.00,0,107.82,0.48
2020-10-15,108.32,108.32,105.14,106.53,2003757,107.32,106.64,106.64,109.47,103.81,-5.26,-1.68,109.55,103.16,78.57142857142857,35.714285714285715,98.47142857142858,98.21428571428571,0.00,106.53,,0.00,0,107.26,0.97
2020-10-16,106.55,108.32,106.14,108.10,1741530,107.86,106.71,106.71,109.59,103.83,67.79,1.43,109.55,103.16,71.42857142857143,28.571428571428573,98.42857142857143,98.17142857142858,108.10,0.00,108.10,0.00,0,106.85,0.85
2020-10-19,108.24,109.57,106.88,107.62,1041721,107.76,106.83,106.83,109.71,103.96,38.32,-0.58,109.55,103.16,64.28571428571429,21.428571428571427,98.38571428571429,98.12857142857143,0.00,107.62,,0.00,0,106.57,0.51
2020-10-20,106.78,108.49,106.35,107.89,1305059,106.89,107.03,107.03,109.84,104.22,42.72,1.03,109.55,103.16,57.142857142857146,14.285714285714286,98.34285714285714,98.08571428571429,107.89,0.00,107.89,0.00,0,106.44,0.63
2020-10-21,108.51,108.63,105.59,105.88,1419356,106.05,107.17,107.17,109.74,104.60,-70.40,-2.48,109.55,103.16,50.0,7.142857142857143,98.3,98.04285714285714,0.00,105.88,,0.00,0,106.45,0.69
2020-10-22,105.40,106.53,104.29,106.21,1671311,106.53,107.39,107.39,109.44,105.34,-80.47,0.76,109.55,104.56,42.857142857142854,0.0,98.25714285714285,98.0,106.21,0.00,,0.00,0,106.58,0.81
2020-10-23,105.55,107.42,105.24,106.84,1172258,105.80,107.55,107.55,109.28,105.82,-57.65,1.21,109.55,105.88,35.714285714285715,0.0,98.21428571428571,98.0,106.84,0.00,106.84,0.00,0,106.77,0.57
2020-10-26,106.60,106.88,104.75,104.75,1680455,104.27,107.45,107.45,109.42,105.49,-192.97,-1.77,109.55,104.75,28.571428571428573,100.0,98.17142857142858,98.6,0.00,104.75,,0.00,0,107.01,0.82
2020-10-27,104.99,105.01,103.04,103.78,2029173,100.65,107.27,107.27,109.64,104.89,-205.24,-1.17,109.55,103.78,21.428571428571427,100.0,98.12857142857143,98.6,0.00,103.78,,0.00,0,107.23,0.99
2020-10-28,101.25,101.56,96.63,97.52,3466579,97.79,106.52,106.52,110.84,102.19,-291.20,-3.82,109.55,97.52,14.285714285714286,100.0,98.08571428571429,98.6,0.00,97.52,,0.00,0,107.41,1.69
2020-10-29,97.32,98.95,96.14,98.05,2584169,98.08,105.76,105.76,111.01,100.50,-205.43,0.74,109.55,97.52,7.142857142857143,92.85714285714286,98.04285714285714,98.55714285714286,98.05,0.00,,0.00,0,107.52,1.26
2020-10-30,96.08,98.83,95.97,98.11,1876105,99.43,104.94,104.94,110.67,99.21,-166.89,2.07,109.51,97.52,0.0,85.71428571428571,98.0,98.51428571428572,98.11,0.00,,0.00,0,107.52,0.91
2020-11-02,98.91,101.40,97.78,100.74,1512346,102.14,104.39,104.39,110.15,98.64,-88.96,1.82,109.51,97.52,7.142857142857143,78.57142857142857,98.04285714285714,98.47142857142858,100.74,0.00,,0.00,0,107.40,0.74
2020-11-03,101.73,103.64,101.19,103.54,1834515,104.12,103.97,103.97,109.34,98.60,-11.17,1.75,108.10,97.52,0.0,71.42857142857143,98.0,98.42857142857143,103.54,0.00,,0.00,0,107.16,0.89
2020-11-04,102.49,105.59,101.07,104.69,2496522,105.97,103.84,103.84,109.12,98.55,22.60,2.10,108.10,97.52,7.142857142857143,64.28571428571429,98.04285714285714,98.38571428571429,104.69,0.00,,0.00,0,106.81,1.21
2020-11-05,105.20,107.73,104.77,107.25,2068549,106.55,103.78,103.78,108.97,98.59,93.72,1.91,107.89,97.52,0.0,57.142857142857146,98.0,98.34285714285714,107.25,0.00,107.25,0.00,0,106.33,1.01
2020-11-06,106.62,106.97,104.32,105.84,1919822,109.66,103.65,103.65,108.68,98.62,60.97,-0.74,107.89,97.52,7.142857142857143,50.0,98.04285714285714,98.3,0.00,105.84,,0.00,0,105.77,0.93
2020-11-09,108.03,116.23,107.19,113.48,5067031,114.42,104.05,104.05,110.12,97.98,217.57,4.80,113.48,97.52,100.0,42.857142857142854,98.6,98.25714285714285,113.48,0.00,,110.12,100.0,105.17,2.46
2020-11-10,113.48,116.09,112.96,115.35,3116139,114.93,104.72,104.72,112.12,97.33,201.28,1.62,115.35,97.52,100.0,35.714285714285715,98.6,98.21428571428571,115.35,0.00,115.35,0.00,100.0,104.56,1.52
2020-11-11,115.16,116.15,113.87,114.50,1996993,112.65,105.32,105.32,113.56,97.07,155.96,-0.58,115.35,97.52,92.85714285714286,28.571428571428573,98.55714285714286,98.17142857142858,0.00,114.50,,0.00,0,104.02,0.97
2020-11-12,110.72,112.43,108.98,110.79,2705730,110.46,105.60,105.60,114.08,97.12,85.67,0.06,115.35,97.52,85.71428571428571,21.428571428571427,98.51428571428572,98.12857142857143,0.00,110.79,,-114.08,0,103.59,1.32
2020-11-13,110.19,112.33,109.88,110.13,2357957,109.77,105.98,105.98,114.62,97.35,67.20,-0.05,115.35,97.52,78.57142857142857,14.285714285714286,98.47142857142858,98.08571428571429,0.00,110.13,,0.00,0,103.34,1.15
2020-11-16,110.33,110.89,109.04,109.41,2001236,109.07,106.39,106.39,115.06,97.71,48.79,-0.84,115.35,97.52,71.42857142857143,7.142857142857143,98.42857142857143,98.04285714285714,0.00,109.41,,0.00,0,103.32,0.97
2020-11-17,108.84,109.51,107.89,108.73,1488801,108.50,107.19,107.19,115.12,99.25,27.24,-0.10,115.35,98.05,64.28571428571429,0.0,98.38571428571429,98.0,0.00,108.73,,0.00,0,103.56,0.72
2020-11-18,108.30,109.14,107.91,108.26,1474471,107.62,107.92,107.92,114.94,100.89,6.86,-0.04,115.35,98.11,57.142857142857146,0.0,98.34285714285714,98.0,0.00,108.26,,0.00,0,104.05,0.72
2020-11-19,106.19,107.70,106.10,106.97,1947597,106.87,108.55,108.55,114.40,102.70,-37.79,0.73,115.35,100.74,50.0,0.0,98.3,98.0,0.00,106.97,,0.00,0,104.76,0.95
2020-11-20,106.84,107.87,106.60,106.76,2058118,107.79,108.98,108.98,113.99,103.97,-62.00,-0.07,115.35,103.54,42.857142857142854,0.0,98.25714285714285,98.0,0.00,106.76,,0.00,0,105.61,1.00
2020-11-23,107.46,109.62,107.36,108.81,1612584,109.15,109.35,109.35,113.87,104.84,-16.92,1.24,115.35,104.69,35.714285714285715,0.0,98.21428571428571,98.0,108.81,0.00,,0.00,0,106.54,0.78
2020-11-24,110.01,110.38,109.10,109.49,1757078,109.48,109.70,109.70,113.80,105.60,-7.10,-0.47,115.35,105.84,28.571428571428573,0.0,98.17142857142858,98.0,109.49,0.00,109.49,0.00,0,107.45,0.85
2020-11-25,109.86,110.15,108.42,109.47,1833896,108.98,109.86,109.86,113.84,105.87,-13.58,-0.36,115.35,105.84,21.428571428571427,7.142857142857143,98.12857142857143,98.04285714285714,0.00,109.47,,0.00,0,108.27,0.89
2020-11-26,109.90,110.05,108.49,108.49,1014847,109.14,110.05,110.05,113.74,106.35,-58.96,-1.30,115.35,106.76,14.285714285714286,0.0,98.08571428571429,98.0,0.00,108.49,,0.00,0,108.93,0.49
2020-11-27,108.34,110.03,108.24,109.78,1791715,109.45,109.78,109.78,113.21,106.36,-0.06,1.31,115.35,106.76,7.142857142857143,64.28571428571429,98.04285714285714,98.38571428571429,109.78,0.00,109.78,0.00,0,109.38,0.87
2020-11-30,109.12,110.58,108.90,109.12,3256693,109.58,109.34,109.34,111.93,106.75,-11.70,0.00,114.50,106.76,0.0,57.142857142857146,98.0,98.34285714285714,0.00,109.12,,0.00,0,109.63,1.58
2020-12-01,109.68,110.50,109.12,110.03,1625653,110.02,109.02,109.02,110.61,107.42,88.98,0.32,110.79,106.76,0.0,50.0,98.0,98.3,110.03,0.00,110.03,0.00,0,109.71,0.79
2020-12-02,109.90,110.50,108.84,110.01,1485634,109.53,108.96,108.96,110.45,107.48,98.80,0.10,110.13,106.76,0.0,42.857142857142854,98.0,98.25714285714285,0.00,110.01,,0.00,0,109.65,0.72
2020-12-03,109.76,110.23,109.04,109.04,1260431,109.71,108.88,108.88,110.29,107.47,15.52,-0.66,110.03,106.76,0.0,35.714285714285715,98.0,98.21428571428571,0.00,109.04,,0.00,0,109.50,0.61
2020-12-04,109.16,110.38,108.96,110.38,1553655,109.96,108.95,108.95,110.46,107.44,132.44,1.11,110.38,106.76,100.0,28.571428571428573,98.6,98.17142857142858,110.38,0.00,110.38,0.00,100.0,109.31,0.76
2020-12-07,109.22,110.50,109.10,109.53,1219677,110.50,109.01,109.01,110.53,107.49,47.88,0.28,110.38,106.76,92.85714285714286,21.428571428571427,98.55714285714286,98.12857142857143,0.00,109.53,,0.00,0,109.13,0.59
2020-12-08,109.70,111.59,109.62,111.46,1392978,111.22,109.24,109.24,110.98,107.50,178.91,1.58,111.46,106.76,100.0,14.285714285714286,98.6,98.08571428571429,111.46,0.00,111.46,110.98,100.0,109.01,0.68
2020-12-09,112.02,113.23,110.95,110.97,1632374,110.79,109.52,109.52,111.11,107.94,127.36,-0.95,111.46,106.76,92.85714285714286,7.142857142857143,98.55714285714286,98.04285714285714,0.00,110.97,,-111.11,0,108.95,0.79
2020-12-10,111.22,111.85,110.07,110.60,1272752,110.19,109.80,109.80,110.98,108.62,95.20,-0.56,111.46,108.49,85.71428571428571,0.0,98.51428571428572,98.0,0.00,110.60,,0.00,0,108.96,0.62
2020-12-11,110.23,110.60,108.49,109.78,1658102,109.79,109.87,109.87,110.98,108.76,-11.08,-0.41,111.46,108.49,78.57142857142857,21.428571428571427,98.47142857142858,98.12857142857143,0.00,109.78,,0.00,0,109.03,0.81
2020-12-14,111.11,112.12,109.76,109.80,1940592,110.77,109.89,109.89,110.99,108.79,-11.46,-1.19,111.46,108.49,71.42857142857143,14.285714285714286,98.42857142857143,98.08571428571429,109.80,0.00,,0.00,0,109.13,0.94
2020-12-15,109.70,111.73,109.49,111.73,1459377,112.21,110.05,110.05,111.33,108.77,183.59,1.82,111.73,108.49,100.0,7.142857142857143,98.6,98.04285714285714,111.73,0.00,,111.33,100.0,109.27,0.71
2020-12-16,112.39,113.42,111.12,112.68,1847903,113.14,110.35,110.35,111.81,108.89,223.78,0.26,112.68,109.04,100.0,0.0,98.6,98.0,112.68,0.00,,0.00,100.0,109.43,0.90
2020-12-17,113.60,114.16,113.03,113.60,2012092,114.20,110.62,110.62,112.50,108.75,222.45,0.00,113.60,109.04,100.0,28.571428571428573,98.6,98.17142857142858,113.60,0.00,,0.00,100.0,109.59,0.98
2020-12-18,113.50,115.53,113.33,114.79,6241979,112.76,111.03,111.03,113.36,108.70,225.79,1.12,114.79,109.04,100.0,21.428571428571427,98.6,98.12857142857143,114.79,0.00,114.79,0.00,100.0,109.76,3.03
