Date,Open,High,Low,Close,Volume,Closen,sma,bbm,bbh,bbl,CCI,CloseOpen_g,rmax,rmin,Close_ah,Close_al,Close_ah_2,Close_al_2,Close_r,Close_f,Close_rp,Closebbh_c,Close_ah100_v,Close_74,vol
2021-01-27,127.73,129.48,125.54,126.01,2530253,126.20,119.91,119.91,125.98,113.83,140.78,-1.36,129.38,114.36,85.0,20.0,98.51,98.12,0.00,126.01,,0.00,0,118.72,1.23
2021-01-28,125.39,126.71,123.38,126.38,2244105,125.52,120.51,120.51,126.61,114.40,134.69,0.78,129.38,114.36,80.0,15.0,98.48,98.09,126.38,0.00,126.38,-126.61,0,119.05,1.09
2021-01-29,125.29,126.95,124.57,124.65,2807827,125.92,121.01,121.01,126.91,115.11,86.31,-0.51,129.38,114.36,75.0,10.0,98.45,98.06,0.00,124.65,,0.00,0,119.36,1.37
2021-02-01,125.80,127.22,125.27,127.18,1733656,128.66,121.64,121.64,127.44,115.84,133.63,1.09,129.38,114.36,70.0,5.0,98.42,98.03,127.18,0.00,,0.00,0,119.69,0.84
2021-02-02,127.82,130.14,127.55,130.14,2161274,131.32,122.43,122.43,128.29,116.57,184.12,1.78,130.14,116.70,100.0,0.0,98.6,98.0,130.14,0.00,,128.29,100.0,120.07,1.05
2021-02-03,132.68,133.98,131.31,132.50,2362713,134.33,123.12,123.12,129.63,116.60,201.61,-0.14,132.50,116.70,100.0,35.0,98.6,98.21,132.50,0.00,,0.00,100.0,120.54,1.15
2021-02-04,133.88,136.16,132.70,136.16,2310690,134.73,123.87,123.87,131.51,116.23,225.14,1.67,136.16,116.70,100.0,30.0,98.6,98.18,136.16,0.00,136.16,0.00,100.0,121.11,1.12
2021-02-05,135.38,135.40,132.10,133.30,2231960,132.86,124.50,124.50,132.61,116.39,151.96,-1.56,136.16,116.70,95.0,25.0,98.57,98.15,0.00,133.30,,0.00,0,121.80,1.09
2021-02-08,133.70,133.98,131.80,132.42,1496347,131.80,125.08,125.08,133.45,116.70,122.73,-0.97,136.16,116.70,90.0,20.0,98.54,98.12,0.00,132.42,,-133.45,0,122.58,0.73
2021-02-09,132.00,132.32,130.72,131.18,1163784,132.29,125.59,125.59,134.06,117.13,92.42,-0.63,136.16,116.70,85.0,15.0,98.51,98.09,0.00,131.18,,0.00,0,123.43,0.57
2021-02-10,131.98,134.50,130.20,133.40,2145914,132.84,126.28,126.28,134.84,117.72,116.42,1.06,136.16,116.70,80.0,10.0,98.48,98.06,133.40,0.00,133.40,0.00,0,124.33,1.04
2021-02-11,133.24,133.30,131.48,132.28,1323749,133.15,126.94,126.94,135.36,118.52,88.84,-0.73,136.16,116.70,75.0,5.0,98.45,98.03,0.00,132.28,,0.00,0,125.26,0.64
2021-02-12,131.92,134.02,131.52,134.02,1432898,132.97,127.80,127.80,135.79,119.82,109.04,1.57,136.16,116.76,70.0,0.0,98.42,98.0,134.02,0.00,134.02,0.00,0,126.20,0.70
2021-02-15,134.78,134.78,131.52,131.92,1354930,131.14,128.56,128.56,135.75,121.37,65.41,-2.17,136.16,118.10,65.0,0.0,98.39,98.0,0.00,131.92,,0.00,0,127.12,0.66
2021-02-16,131.50,132.18,130.36,130.36,1404920,130.57,129.17,129.17,135.50,122.85,26.28,-0.87,136.16,119.21,60.0,0.0,98.36,98.0,0.00,130.36,,0.00,0,128.00,0.68
2021-02-17,130.66,132.14,130.40,130.78,1528344,130.17,129.75,129.75,135.17,124.34,26.59,0.09,136.16,120.61,55.0,0.0,98.33,98.0,130.78,0.00,130.78,0.00,0,128.84,0.74
2021-02-18,131.10,132.38,129.30,129.56,1485809,131.02,130.20,130.20,134.70,125.69,-19.86,-1.19,136.16,124.65,50.0,0.0,98.3,98.0,0.00,129.56,,0.00,0,129.62,0.72
2021-02-19,129.80,132.72,129.76,132.48,1588249,131.99,130.35,130.35,134.91,125.80,65.39,2.02,136.16,124.65,45.0,25.0,98.27,98.15,132.48,0.00,132.48,0.00,0,130.31,0.77
2021-02-22,131.24,131.70,129.62,131.50,1179763,130.56,130.68,130.68,134.89,126.46,27.38,0.20,136.16,124.65,40.0,20.0,98.24,98.12,0.00,131.50,,0.00,0,130.90,0.57
2021-02-23,131.84,131.84,126.86,129.62,1597328,130.27,130.79,130.79,134.87,126.71,-40.20,-1.71,136.16,124.65,35.0,15.0,98.21,98.09,0.00,129.62,,0.00,0,131.37,0.78
2021-02-24,129.70,131.28,129.42,130.92,1358197,130.55,131.04,131.04,134.80,127.27,-4.37,0.93,136.16,124.65,30.0,10.0,98.18,98.06,130.92,0.00,130.92,0.00,0,131.72,0.66
2021-02-25,131.48,131.84,130.18,130.18,1096126,129.08,131.23,131.23,134.68,127.77,-42.44,-1.00,136.16,124.65,25.0,5.0,98.15,98.03,0.00,130.18,,0.00,0,131.93,0.53
2021-02-26,129.16,130.60,127.58,127.98,2204650,129.43,131.39,131.39,134.31,128.48,-163.85,-0.92,136.16,127.18,20.0,0.0,98.12,98.0,0.00,127.98,,0.00,0,132.03,1.07
2021-03-01,129.26,131.68,129.22,130.88,1395711,130.38,131.58,131.58,134.15,129.00,-38.00,1.24,136.16,127.98,15.0,0.0,98.09,98.0,130.88,0.00,130.88,0.00,0,132.02,0.68
2021-03-02,130.20,131.60,129.88,129.88,1043159,131.50,131.57,131.57,134.16,128.97,-91.07,-0.25,136.16,127.98,10.0,90.0,98.06,98.54,0.00,129.88,,0.00,0,131.92,0.51
2021-03-03,130.42,133.12,130.24,133.12,2005222,132.31,131.60,131.60,134.22,128.98,81.32,2.03,136.16,127.98,5.0,85.0,98.03,98.51,133.12,0.00,133.12,0.00,0,131.77,0.97
2021-03-04,131.80,131.98,130.00,131.50,1610789,130.31,131.36,131.36,133.51,129.22,8.86,-0.23,134.02,127.98,0.0,80.0,98.0,98.48,0.00,131.50,,0.00,0,131.58,0.78
2021-03-05,130.36,130.52,128.26,129.12,1673336,131.82,131.16,131.16,133.31,129.00,-132.00,-0.96,134.02,127.98,25.0,75.0,98.15,98.45,0.00,129.12,,0.00,0,131.38,0.81
2021-03-08,130.00,134.92,129.66,134.52,2075605,134.81,131.26,131.26,133.63,128.89,192.20,3.36,134.52,127.98,100.0,70.0,98.6,98.42,134.52,0.00,,133.63,100.0,131.18,1.01
2021-03-09,133.70,135.50,132.52,135.10,2036245,135.23,131.46,131.46,134.12,128.80,191.73,1.04,135.10,127.98,100.0,65.0,98.6,98.39,135.10,0.00,,0.00,100.0,131.01,0.99
2021-03-10,134.42,135.68,133.42,135.36,1264510,136.03,131.55,131.55,134.42,128.68,185.60,0.69,135.36,127.98,100.0,60.0,98.6,98.36,135.36,0.00,,0.00,100.0,130.87,0.61
2021-03-11,135.64,137.04,135.46,136.70,1344366,136.04,131.78,131.78,135.06,128.49,209.62,0.78,136.70,127.98,100.0,55.0,98.6,98.33,136.70,0.00,136.70,0.00,100.0,130.78,0.65
2021-03-12,135.52,135.72,134.54,135.38,1192564,135.09,131.84,131.84,135.25,128.43,145.20,-0.10,136.70,127.98,95.0,50.0,98.57,98.3,0.00,135.38,,0.00,0,130.76,0.58
2021-03-15,134.76,136.04,133.84,134.80,1094652,135.11,131.99,131.99,135.52,128.45,111.44,0.03,136.70,127.98,90.0,45.0,98.54,98.27,0.00,134.80,,-135.52,0,130.81,0.53
2021-03-16,135.36,135.58,134.28,135.42,1196364,135.70,132.24,132.24,135.89,128.59,122.08,0.04,136.70,127.98,85.0,40.0,98.51,98.24,135.42,0.00,,0.00,0,130.93,0.58
2021-03-17,135.04,136.08,134.00,135.98,1750611,138.48,132.50,132.50,136.29,128.71,128.46,0.69,136.70,127.98,80.0,35.0,98.48,98.21,135.98,0.00,,0.00,0,131.15,0.85
2021-03-18,136.20,141.32,136.06,140.98,3033584,139.37,133.07,133.07,137.57,128.57,246.14,3.39,140.98,127.98,100.0,30.0,98.6,98.18,140.98,0.00,140.98,137.57,100.0,131.45,1.47
2021-03-19,140.00,140.04,136.48,137.76,5082220,136.76,133.34,133.34,138.06,128.61,131.11,-1.63,140.98,127.98,95.0,25.0,98.57,98.15,0.00,137.76,,-138.06,0,131.83,2.47
2021-03-22,136.30,137.64,135.08,135.76,1455590,135.87,133.55,133.55,138.29,128.81,65.30,-0.40,140.98,127.98,90.0,20.0,98.54,98.12,0.00,135.76,,0.00,0,132.27,0.71
2021-03-23,135.34,137.30,134.78,135.98,1138599,135.77,133.87,133.87,138.48,129.25,64.13,0.47,140.98,127.98,85.0,15.0,98.51,98.09,135.98,0.00,135.98,0.00,0,132.77,0.55
2021-03-24,135.04,136.14,134.16,135.56,1287803,135.51,134.10,134.10,138.64,129.56,45.11,0.38,140.98,127.98,80.0,10.0,98.48,98.06,0.00,135.56,,0.00,0,133.30,0.63
2021-03-25,135.00,135.92,133.08,135.46,1094737,136.42,134.36,134.36,138.73,130.00,35.22,0.34,140.98,127.98,75.0,5.0,98.45,98.03,0.00,135.46,,0.00,0,133.83,0.53
2021-03-26,136.48,137.90,136.34,137.38,1068697,137.61,134.83,134.83,138.75,130.92,91.09,0.66,140.98,129.12,70.0,0.0,98.42,98.0,137.38,0.00,,0.00,0,134.36,0.52
2021-03-29,137.98,138.36,137.04,137.84,880061,139.46,135.18,135.18,138.98,131.38,98.11,-0.10,140.98,129.12,65.0,20.0,98.39,98.12,137.84,0.00,,0.00,0,134.84,0.43
2021-03-30,139.64,141.92,139.24,141.08,1522089,140.54,135.74,135.74,139.54,131.94,196.63,1.02,141.08,129.12,100.0,15.0,98.6,98.09,141.08,0.00,141.08,139.54,100.0,135.28,0.74
2021-03-31,140.82,141.44,139.98,140.00,1798425,140.40,136.08,136.08,140.01,132.16,139.82,-0.59,141.08,129.12,95.0,10.0,98.57,98.06,0.00,140.00,,-140.01,0,135.66,0.87
2021-04-01,140.00,141.66,139.50,140.80,1483387,141.02,136.55,136.55,140.43,132.67,153.38,0.57,141.08,129.12,90.0,5.0,98.54,98.03,140.80,0.00,,140.43,0,135.99,0.72
2021-04-06,140.50,142.46,140.06,141.24,1229809,140.64,137.16,137.16,140.45,133.86,173.43,0.52,141.24,134.52,100.0,0.0,98.6,98.0,141.24,0.00,141.24,0.00,100.0,136.26,0.60
2021-04-07,141.20,141.52,139.66,140.04,1035626,140.24,137.43,137.43,140.73,134.14,110.84,-0.83,141.24,134.80,95.0,0.0,98.57,98.0,0.00,140.04,,-140.73,0,136.50,0.50
2021-04-08,140.30,141.28,139.72,140.44,1254714,140.42,137.70,137.70,141.03,134.37,115.29,0.10,141.24,134.80,90.0,20.0,98.54,98.12,140.44,0.00,140.44,0.00,0,136.72,0.61
2021-04-09,140.00,140.46,139.46,140.40,1385885,139.84,137.95,137.95,141.29,134.61,102.75,0.28,141.24,134.80,85.0,15.0,98.51,98.09,0.00,140.40,,0.00,0,136.94,0.67
2021-04-12,140.34,140.50,139.28,139.28,984012,139.34,138.08,138.08,141.42,134.74,50.40,-0.76,141.24,134.80,80.0,10.0,98.48,98.06,0.00,139.28,,0.00,0,137.17,0.48
2021-04-13,139.14,139.82,138.14,139.40,1260062,139.08,138.28,138.28,141.52,135.04,48.44,0.19,141.24,134.80,75.0,5.0,98.45,98.03,139.40,0.00,139.40,0.00,0,137.44,0.61
2021-04-14,139.56,139.56,137.94,138.76,1080164,139.38,138.48,138.48,141.51,135.45,13.04,-0.58,141.24,135.42,70.0,0.0,98.42,98.0,0.00,138.76,,0.00,0,137.75,0.53
2021-04-15,139.20,140.20,138.96,140.00,1455715,142.98,138.71,138.71,141.59,135.82,62.70,0.57,141.24,135.46,65.0,0.0,98.39,98.0,140.00,0.00,,0.00,0,138.08,0.71
2021-04-16,139.80,145.96,139.66,145.96,2904105,144.88,139.21,139.21,142.74,135.67,267.64,4.22,145.96,135.46,100.0,30.0,98.6,98.18,145.96,0.00,145.96,142.74,100.0,138.43,1.41
2021-04-19,145.70,145.70,143.38,143.80,1460420,142.04,139.35,139.35,143.13,135.57,164.90,-1.32,145.96,135.46,95.0,25.0,98.57,98.15,0.00,143.80,,0.00,0,138.79,0.71
2021-04-20,143.48,144.30,140.16,140.28,1428595,140.74,139.47,139.47,143.23,135.72,30.10,-2.28,145.96,135.46,90.0,20.0,98.54,98.12,0.00,140.28,,-143.23,0,139.14,0.69
2021-04-21,140.50,141.74,139.44,141.20,1327383,141.83,139.75,139.75,143.33,136.16,56.88,0.50,145.96,135.46,85.0,15.0,98.51,98.09,141.20,0.00,,0.00,0,139.45,0.65
2021-04-22,141.26,142.86,140.84,142.46,1053731,142.70,140.07,140.07,143.52,136.62,97.02,0.84,145.96,135.46,80.0,10.0,98.48,98.06,142.46,0.00,,0.00,0,139.73,0.51
2021-04-23,141.36,142.94,140.92,142.94,1312494,142.71,140.44,140.44,143.66,137.22,108.74,1.11,145.96,135.46,75.0,5.0,98.45,98.03,142.94,0.00,142.94,0.00,0,139.97,0.64
2021-04-26,142.68,143.28,142.08,142.48,758474,142.32,140.79,140.79,143.62,137.96,83.72,-0.14,145.96,137.38,70.0,0.0,98.42,98.0,0.00,142.48,,0.00,0,140.18,0.37
2021-04-27,142.56,143.52,140.94,142.16,826484,141.76,141.03,141.03,143.65,138.41,60.45,-0.28,145.96,137.84,65.0,0.0,98.39,98.0,0.00,142.16,,0.00,0,140.38,0.40
2021-04-28,142.68,142.94,141.10,141.36,1248098,140.38,141.20,141.20,143.61,138.80,9.09,-0.93,145.96,138.76,60.0,0.0,98.36,98.0,0.00,141.36,,0.00,0,140.57,0.61
2021-04-29,141.18,141.62,138.64,139.40,1031409,139.11,141.12,141.12,143.59,138.65,-97.56,-1.28,145.96,138.76,55.0,45.0,98.33,98.27,0.00,139.40,,0.00,0,140.76,0.50
2021-04-30,139.70,140.44,138.82,138.82,1263687,139.83,141.06,141.06,143.61,138.51,-123.04,-0.63,145.96,138.76,50.0,40.0,98.3,98.24,0.00,138.82,,0.00,0,140.96,0.61
2021-05-03,139.36,141.58,139.36,140.84,837023,138.47,141.06,141.06,143.61,138.51,-12.25,1.05,145.96,138.76,45.0,35.0,98.27,98.21,140.84,0.00,140.84,0.00,0,141.16,0.41
2021-05-04,141.12,141.18,135.64,136.10,1709902,138.05,140.81,140.81,143.79,137.82,-220.83,-3.69,145.96,136.10,40.0,100.0,98.24,98.6,0.00,136.10,,0.00,0,141.35,0.83
2021-05-05,137.16,140.10,136.84,140.00,1134754,140.07,140.80,140.80,143.79,137.82,-37.71,2.03,145.96,136.10,35.0,95.0,98.21,98.57,140.00,0.00,,0.00,0,141.50,0.55
2021-05-06,139.92,141.84,138.68,140.14,1263904,142.21,140.79,140.79,143.78,137.80,-30.39,0.16,145.96,136.10,30.0,90.0,98.18,98.54,140.14,0.00,,0.00,0,141.59,0.61
2021-05-07,140.68,145.20,140.68,144.28,1820935,144.04,140.98,140.98,144.16,137.80,145.22,2.50,145.96,136.10,25.0,85.0,98.15,98.51,144.28,0.00,144.28,144.16,0,141.63,0.89
2021-05-10,145.00,145.12,142.78,143.80,1266674,141.77,141.21,141.21,144.45,137.97,111.85,-0.83,145.96,136.10,20.0,80.0,98.12,98.48,0.00,143.80,,-144.45,0,141.60,0.62
2021-05-11,142.38,142.86,138.04,139.74,1587279,139.50,141.23,141.23,144.45,138.00,-64.51,-1.89,145.96,136.10,15.0,75.0,98.09,98.45,0.00,139.74,,0.00,0,141.51,0.77
2021-05-12,140.00,140.38,138.62,139.26,1096942,139.79,141.25,141.25,144.44,138.06,-87.40,-0.53,145.96,136.10,10.0,70.0,98.06,98.42,0.00,139.26,,0.00,0,141.36,0.53
2021-05-13,138.00,141.04,136.04,140.32,992127,142.40,141.27,141.27,144.44,138.09,-41.72,1.65,145.96,136.10,5.0,65.0,98.03,98.39,140.32,0.00,,0.00,0,141.17,0.48
2021-05-14,142.42,144.60,140.74,144.48,1309950,142.95,141.19,141.19,144.17,138.21,154.42,1.43,144.48,136.10,0.0,60.0,98.0,98.36,144.48,0.00,144.48,144.17,0,140.98,0.64
2021-05-17,143.62,145.00,140.88,141.42,1287079,140.22,141.07,141.07,143.93,138.22,16.96,-1.56,144.48,136.10,95.0,55.0,98.57,98.33,0.00,141.42,,-143.93,0,140.81,0.63
2021-05-18,142.22,142.58,139.02,139.02,1454977,136.35,141.01,141.01,143.93,138.09,-95.51,-2.30,144.48,136.10,90.0,50.0,98.54,98.3,0.00,139.02,,0.00,0,140.68,0.71
2021-05-19,137.70,138.30,132.46,133.68,2177508,134.27,140.64,140.64,144.35,136.92,-262.43,-3.01,144.48,133.68,85.0,100.0,98.51,98.6,0.00,133.68,,0.00,0,140.59,1.06
2021-05-20,134.70,135.04,132.54,134.86,1505512,135.36,140.26,140.26,144.33,136.18,-185.58,0.12,144.48,133.68,80.0,95.0,98.48,98.57,134.86,0.00,,0.00,0,140.55,0.73
2021-05-21,135.28,136.22,135.10,135.86,1606481,135.62,139.90,139.90,144.09,135.71,-135.02,0.43,144.48,133.68,75.0,90.0,98.45,98.54,135.86,0.00,135.86,0.00,0,140.56,0.78
2021-05-25,137.76,137.82,135.38,135.38,1447134,135.04,139.55,139.55,143.87,135.22,-134.81,-1.76,144.48,133.68,70.0,85.0,98.42,98.51,0.00,135.38,,0.00,0,140.58,0.70
2021-05-26,135.60,136.06,134.18,134.70,1207961,132.36,139.17,139.17,143.66,134.68,-139.51,-0.67,144.48,133.68,65.0,80.0,98.39,98.48,0.00,134.70,,0.00,0,140.59,0.59
2021-05-27,134.20,135.86,130.02,130.02,8044888,132.46,138.61,138.61,143.86,133.35,-228.66,-3.21,144.48,130.02,60.0,100.0,98.36,98.6,0.00,130.02,,0.00,0,140.53,3.91
2021-05-28,133.10,135.44,133.10,134.90,1859774,133.77,138.38,138.38,143.76,133.01,-90.68,1.33,144.48,130.02,55.0,95.0,98.33,98.57,134.90,0.00,134.90,0.00,0,140.39,0.90
2021-05-31,134.28,134.68,132.58,132.64,832411,133.84,138.07,138.07,143.73,132.41,-134.30,-1.24,144.48,130.02,50.0,90.0,98.3,98.54,0.00,132.64,,0.00,0,140.14,0.40
2021-06-01,133.46,136.42,133.46,135.04,1274211,135.71,137.78,137.78,143.44,132.12,-67.81,1.17,144.48,130.02,45.0,85.0,98.27,98.51,135.04,0.00,,0.00,0,139.79,0.62
2021-06-02,134.72,136.46,134.42,136.38,1173747,136.07,137.80,137.80,143.45,132.14,-35.07,1.22,144.48,130.02,40.0,80.0,98.24,98.48,136.38,0.00,136.38,0.00,0,139.31,0.57
2021-06-03,135.94,136.32,134.20,135.76,941862,135.88,137.58,137.58,143.22,131.95,-45.29,-0.13,144.48,130.02,35.0,75.0,98.21,98.45,0.00,135.76,,0.00,0,138.73,0.46
2021-06-04,135.78,136.34,134.34,136.00,930921,136.02,137.38,137.38,142.97,131.78,-34.46,0.16,144.48,130.02,30.0,70.0,98.18,98.42,136.00,0.00,,0.00,0,138.08,0.45
2021-06-07,135.98,136.54,135.42,136.04,983397,135.99,136.97,136.97,142.08,131.85,-25.30,0.04,144.48,130.02,25.0,65.0,98.15,98.39,136.04,0.00,136.04,0.00,0,137.41,0.48
2021-06-08,136.40,136.88,135.56,135.94,1108397,135.97,136.57,136.57,141.17,131.97,-19.23,-0.34,144.48,130.02,20.0,60.0,98.12,98.36,0.00,135.94,,0.00,0,136.76,0.54
2021-06-09,136.60,137.14,134.82,136.00,1174869,135.55,136.39,136.39,140.87,131.90,-12.02,-0.44,144.48,130.02,15.0,55.0,98.09,98.33,136.00,0.00,136.00,0.00,0,136.17,0.57
2021-06-10,136.30,136.58,134.86,135.10,1029357,135.91,136.18,136.18,140.57,131.78,-34.29,-0.89,144.48,130.02,10.0,50.0,98.06,98.3,0.00,135.10,,0.00,0,135.66,0.50
2021-06-11,135.30,136.76,134.50,136.72,1035025,136.23,136.00,136.00,140.18,131.81,24.18,1.04,144.48,130.02,5.0,45.0,98.03,98.27,136.72,0.00,136.72,0.00,0,135.28,0.50
2021-06-14,137.00,138.24,135.60,135.74,935042,137.17,135.56,135.56,138.68,132.44,8.08,-0.93,141.42,130.02,0.0,40.0,98.0,98.24,0.00,135.74,,0.00,0,135.02,0.45
2021-06-15,136.80,138.84,136.46,138.60,1300113,137.69,135.42,135.42,138.08,132.76,167.30,1.30,139.02,130.02,0.0,35.0,98.0,98.21,138.60,0.00,138.60,138.08,0,134.89,0.63
2021-06-16,139.22,139.24,136.54,136.78,1381080,137.09,135.31,135.31,137.74,132.88,84.80,-1.78,138.60,130.02,0.0,30.0,98.0,98.18,0.00,136.78,,-137.74,0,134.88,0.67
2021-06-17,136.16,138.90,135.86,137.40,1428128,135.55,135.49,135.49,137.95,133.04,108.80,0.90,138.60,130.02,90.0,25.0,98.54,98.15,137.40,0.00,137.40,0.00,0,134.95,0.69
2021-06-18,137.14,138.12,133.20,133.70,3093145,135.10,135.44,135.44,137.95,132.92,-96.74,-2.57,138.60,130.02,85.0,20.0,98.51,98.12,0.00,133.70,,0.00,0,135.09,1.50
2021-06-21,133.32,137.06,132.60,136.50,1243844,136.60,135.47,135.47,138.00,132.94,57.16,2.33,138.60,130.02,80.0,15.0,98.48,98.09,136.50,0.00,,0.00,0,135.27,0.60
2021-06-22,136.34,137.08,135.24,136.70,862509,136.78,135.53,135.53,138.09,132.97,63.85,0.26,138.60,130.02,75.0,10.0,98.45,98.06,136.70,0.00,,0.00,0,135.46,0.42
2021-06-23,137.26,137.38,135.42,136.86,1357266,136.05,135.64,135.64,138.22,133.07,66.26,-0.29,138.60,130.02,70.0,5.0,98.42,98.03,136.86,0.00,136.86,0.00,0,135.66,0.66
2021-06-24,137.86,138.00,134.32,135.24,2441481,136.08,135.90,135.90,137.70,134.10,-51.41,-1.94,138.60,132.64,65.0,0.0,98.39,98.0,0.00,135.24,,0.00,0,135.83,1.19
2021-06-25,135.34,137.24,134.22,136.92,1286292,135.56,136.00,136.00,137.80,134.21,71.40,1.15,138.60,132.64,60.0,5.0,98.36,98.03,136.92,0.00,136.92,0.00,0,135.99,0.63
2021-06-28,137.00,138.36,134.12,134.20,1164753,134.40,136.08,136.08,137.63,134.54,-170.39,-2.09,138.60,133.70,55.0,0.0,98.33,98.0,0.00,134.20,,0.00,0,136.11,0.57
2021-06-29,134.38,135.54,134.20,134.60,1254595,134.11,136.06,136.06,137.64,134.48,-129.13,0.16,138.60,133.70,50.0,65.0,98.3,98.39,134.60,0.00,134.60,0.00,0,136.20,0.61
2021-06-30,134.44,135.72,132.42,133.62,1636719,133.88,135.92,135.92,137.67,134.17,-183.98,-0.61,138.60,133.62,45.0,100.0,98.27,98.6,0.00,133.62,,0.00,0,136.26,0.80
2021-07-01,134.86,135.74,132.46,134.14,1157790,134.00,135.84,135.84,137.68,134.00,-129.51,-0.54,138.60,133.62,40.0,95.0,98.24,98.57,134.14,0.00,134.14,0.00,0,136.29,0.56
2021-07-02,134.28,135.12,133.58,133.86,946291,133.78,135.73,135.73,137.67,133.80,-135.32,-0.31,138.60,133.62,35.0,90.0,98.21,98.54,0.00,133.86,,0.00,0,136.29,0.46
2021-07-05,133.86,134.24,132.62,133.70,588551,132.96,135.62,135.62,137.65,133.58,-131.78,-0.12,138.60,133.62,30.0,85.0,98.18,98.51,0.00,133.70,,0.00,0,136.25,0.29
2021-07-06,133.28,133.64,131.44,132.22,1359616,133.10,135.43,135.43,137.72,133.14,-196.12,-0.80,138.60,132.22,25.0,100.0,98.15,98.6,0.00,132.22,,0.00,0,136.17,0.66
2021-07-07,132.58,133.98,132.28,133.98,1059013,132.50,135.33,135.33,137.66,133.00,-81.17,1.04,138.60,132.22,20.0,95.0,98.12,98.57,133.98,0.00,133.98,0.00,0,136.05,0.51
2021-07-08,133.18,133.18,129.64,131.02,2073649,131.93,135.13,135.13,137.82,132.43,-213.62,-1.65,138.60,131.02,15.0,100.0,98.09,98.6,0.00,131.02,,0.00,0,135.90,1.01
2021-07-09,131.82,132.84,130.58,132.84,1253215,133.19,134.93,134.93,137.66,132.20,-107.35,0.77,138.60,131.02,10.0,95.0,98.06,98.57,132.84,0.00,,0.00,0,135.70,0.61
2021-07-12,132.62,134.00,131.48,133.54,931422,134.12,134.82,134.82,137.57,132.07,-65.30,0.69,138.60,131.02,5.0,90.0,98.03,98.54,133.54,0.00,,0.00,0,135.48,0.45
2021-07-13,133.64,135.12,133.24,134.70,1090004,134.13,134.63,134.63,137.07,132.18,4.23,0.79,137.40,131.02,0.0,85.0,98.0,98.51,134.70,0.00,134.70,0.00,0,135.23,0.53
2021-07-14,133.56,134.36,133.08,133.56,696102,131.90,134.47,134.47,136.83,132.10,-53.65,0.00,137.40,131.02,5.0,80.0,98.03,98.48,0.00,133.56,,0.00,0,134.95,0.34
2021-07-15,132.80,132.86,129.92,130.24,1322169,129.82,134.11,134.11,136.61,131.60,-216.27,-1.97,136.92,130.24,0.0,100.0,98.0,98.6,0.00,130.24,,0.00,0,134.68,0.64
2021-07-16,129.76,130.72,128.16,129.40,1500052,127.74,133.89,133.89,136.80,130.99,-216.48,-0.28,136.92,129.40,25.0,100.0,98.15,98.6,0.00,129.40,,0.00,0,134.39,0.73
2021-07-19,128.00,128.50,124.96,126.08,2075326,126.56,133.37,133.37,137.04,129.70,-278.09,-1.52,136.92,126.08,20.0,100.0,98.12,98.6,0.00,126.08,,0.00,0,134.11,1.01
2021-07-20,127.14,128.20,125.98,127.04,1235949,128.67,132.89,132.89,136.89,128.89,-204.79,-0.08,136.92,126.08,15.0,95.0,98.09,98.57,127.04,0.00,,0.00,0,133.85,0.60
2021-07-21,128.20,130.84,127.32,130.30,1312139,132.15,132.56,132.56,136.41,128.71,-82.18,1.61,136.92,126.08,10.0,90.0,98.06,98.54,130.30,0.00,,0.00,0,133.58,0.64
2021-07-22,131.38,134.90,131.32,134.00,1486985,134.28,132.50,132.50,136.28,128.72,55.63,1.96,136.92,126.08,5.0,85.0,98.03,98.51,134.00,0.00,,0.00,0,133.33,0.72
2021-07-23,134.64,135.34,133.96,134.56,1103431,134.49,132.38,132.38,135.94,128.82,85.70,-0.06,134.70,126.08,0.0,80.0,98.0,98.48,134.56,0.00,134.56,0.00,0,133.06,0.54
2021-07-26,133.36,134.58,133.18,134.42,697210,133.82,132.39,132.39,135.96,128.82,79.49,0.79,134.70,126.08,55.0,75.0,98.33,98.45,0.00,134.42,,0.00,0,132.79,0.34
2021-07-27,133.46,133.70,131.00,133.22,1011298,133.23,132.32,132.32,135.83,128.81,35.81,-0.18,134.70,126.08,50.0,70.0,98.3,98.42,0.00,133.22,,0.00,0,132.51,0.49
2021-07-28,133.10,133.64,132.00,133.24,965513,133.21,132.30,132.30,135.80,128.80,37.50,0.11,134.70,126.08,45.0,65.0,98.27,98.39,133.24,0.00,133.24,0.00,0,132.22,0.47
2021-07-29,133.74,134.08,132.78,133.18,843548,132.38,132.26,132.26,135.71,128.80,37.44,-0.42,134.70,126.08,40.0,60.0,98.24,98.36,0.00,133.18,,0.00,0,131.94,0.41
2021-07-30,132.00,132.84,131.00,131.58,1549953,133.34,132.14,132.14,135.56,128.72,-22.94,-0.32,134.70,126.08,35.0,55.0,98.21,98.33,0.00,131.58,,0.00,0,131.70,0.75
2021-08-02,132.72,135.62,132.52,135.10,1393762,134.98,132.21,132.21,135.73,128.69,115.03,1.76,135.10,126.08,100.0,50.0,98.6,98.3,135.10,0.00,135.10,0.00,100.0,131.50,0.68
2021-08-03,135.18,135.26,134.38,134.86,831225,136.33,132.34,132.34,135.96,128.73,97.54,-0.24,135.10,126.08,95.0,45.0,98.57,98.27,0.00,134.86,,0.00,0,131.39,0.40
2021-08-04,135.62,138.22,135.20,137.80,1448707,139.59,132.53,132.53,136.51,128.56,185.64,1.58,137.80,126.08,100.0,40.0,98.6,98.24,137.80,0.00,,136.51,100.0,131.37,0.70
