Date,Open,High,Low,Close,Volume,Closen,sma,bbm,bbh,bbl,CCI,CloseOpen_g,rmax,rmin,Close_ah,Close_al,Close_ah_2,Close_al_2,Close_r,Close_f,Close_rp,Closebbh_c,Close_ah100_v,Close_74,vol
2020-07-01,100.70,102.53,100.10,101.32,1411517,102.57,100.44,100.44,102.26,98.62,67.66,0.61,102.06,98.65,85.71428571428571,28.571428571428573,98.51428571428572,98.17142857142858,0.00,101.32,,-102.26,0,99.75,0.69
2020-07-02,102.36,104.69,101.79,103.82,1906678,103.57,100.80,100.80,103.35,98.25,166.05,1.41,103.82,98.65,100.0,14.285714285714286,98.6,98.08571428571429,103.82,0.00,103.82,103.35,100.0,99.61,0.93
2020-07-03,103.76,104.07,102.71,103.31,906191,104.24,101.46,101.46,103.92,99.01,105.24,-0.44,103.82,99.22,85.71428571428571,0.0,98.51428571428572,98.0,0.00,103.31,,-103.92,0,99.54,0.44
2020-07-06,105.03,105.98,104.36,105.16,1443444,105.25,102.27,102.27,105.05,99.50,145.43,0.12,105.16,99.22,100.0,14.285714285714286,98.6,98.08571428571429,105.16,0.00,,105.05,100.0,99.56,0.70
2020-07-07,104.58,105.71,104.29,105.34,1120444,104.21,103.15,103.15,105.60,100.70,125.34,0.72,105.34,101.03,100.0,0.0,98.6,98.0,105.34,0.00,105.34,-105.60,100.0,99.66,0.54
2020-07-08,104.52,105.84,103.08,103.08,1742822,103.04,103.44,103.44,105.52,101.36,-24.31,-1.40,105.34,101.32,85.71428571428571,0.0,98.51428571428572,98.0,0.00,103.08,,0.00,0,99.84,0.85
2020-07-09,103.84,104.93,102.65,103.00,1605291,104.11,103.58,103.58,105.51,101.64,-41.73,-0.82,105.34,101.32,71.42857142857143,14.285714285714286,98.42857142857143,98.08571428571429,0.00,103.00,,0.00,0,100.07,0.78
2020-07-10,102.71,105.65,102.41,105.22,1796971,105.81,104.13,104.13,105.63,102.64,101.66,2.39,105.34,103.00,57.142857142857146,0.0,98.34285714285714,98.0,105.22,0.00,,0.00,0,100.34,0.87
2020-07-13,106.19,107.07,105.30,106.39,1432198,106.69,104.50,104.50,106.39,102.61,140.13,0.19,106.39,103.00,100.0,71.42857142857143,98.6,98.42857142857143,106.39,0.00,,106.39,100.0,100.65,0.70
2020-07-14,104.93,106.99,104.48,106.99,1772153,108.06,105.03,105.03,107.15,102.91,129.69,1.93,106.99,103.00,100.0,57.142857142857146,98.6,98.34285714285714,106.99,0.00,,-107.15,100.0,101.01,0.86
2020-07-15,107.15,110.29,106.88,109.12,2340301,109.25,105.59,105.59,108.63,102.55,162.56,1.81,109.12,103.00,100.0,42.857142857142854,98.6,98.25714285714285,109.12,0.00,,108.63,100.0,101.39,1.14
2020-07-16,108.14,109.96,106.80,109.37,1758662,109.31,106.17,106.17,109.79,102.55,123.79,1.12,109.37,103.00,100.0,28.571428571428573,98.6,98.17142857142858,109.37,0.00,109.37,-109.79,100.0,101.81,0.86
2020-07-17,108.84,109.72,108.32,109.25,1919798,110.14,107.05,107.05,110.42,103.68,91.54,0.38,109.37,103.00,85.71428571428571,14.285714285714286,98.51428571428572,98.08571428571429,0.00,109.25,,0.00,0,102.25,0.93
2020-07-20,108.92,111.30,108.24,111.03,1457709,111.80,108.20,108.20,111.05,105.34,139.00,1.90,111.03,105.22,100.0,0.0,98.6,98.0,111.03,0.00,,0.00,100.0,102.72,0.71
2020-07-21,112.04,114.09,111.83,112.57,2613910,112.31,109.25,109.25,112.24,106.25,155.25,0.47,112.57,106.39,100.0,0.0,98.6,98.0,112.57,0.00,112.57,112.24,100.0,103.21,1.27
2020-07-22,112.18,112.90,111.22,112.04,1565661,111.99,110.05,110.05,112.77,107.34,102.38,-0.12,112.57,106.99,85.71428571428571,0.0,98.51428571428572,98.0,0.00,112.04,,-112.77,0,103.73,0.76
2020-07-23,111.77,112.64,111.03,111.94,1433412,110.91,110.76,110.76,112.84,108.68,79.31,0.15,112.57,109.12,71.42857142857143,0.0,98.42857142857143,98.0,0.00,111.94,,0.00,0,104.26,0.70
2020-07-24,110.73,111.01,109.64,109.88,1299579,110.13,110.87,110.87,112.79,108.95,-72.09,-0.77,112.57,109.25,57.142857142857146,0.0,98.34285714285714,98.0,0.00,109.88,,0.00,0,104.83,0.63
2020-07-27,109.02,111.09,108.67,110.38,1037480,110.75,111.01,111.01,112.74,109.29,-51.30,1.23,112.57,109.25,42.857142857142854,14.285714285714286,98.25714285714285,98.08571428571429,110.38,0.00,,0.00,0,105.42,0.50
2020-07-28,110.40,111.53,109.70,111.11,1071472,111.36,111.28,111.28,112.62,109.93,-17.55,0.64,112.57,109.88,28.571428571428573,0.0,98.17142857142858,98.0,111.11,0.00,,0.00,0,106.05,0.52
2020-07-29,111.07,111.92,110.72,111.61,1367655,109.31,111.36,111.36,112.71,110.02,25.87,0.48,112.57,109.88,14.285714285714286,57.142857142857146,98.08571428571429,98.34285714285714,111.61,0.00,111.61,0.00,0,106.70,0.66
2020-07-30,111.42,111.46,105.57,107.01,2499578,106.27,110.57,110.57,113.03,108.10,-202.05,-4.12,112.04,107.01,0.0,100.0,98.0,98.6,0.00,107.01,,0.00,0,107.36,1.22
2020-07-31,106.60,108.01,105.36,105.53,2048592,107.33,109.64,109.64,113.05,106.22,-168.27,-1.01,111.94,105.53,0.0,100.0,98.0,98.6,0.00,105.53,,0.00,0,108.01,1.00
2020-08-03,105.61,109.92,105.61,109.12,1831534,108.42,109.23,109.23,112.34,106.13,-5.15,3.22,111.61,105.53,0.0,85.71428571428571,98.0,98.51428571428572,109.12,0.00,109.12,0.00,0,108.62,0.89
2020-08-04,109.88,110.81,107.68,107.71,1577821,108.45,108.92,108.92,112.10,105.75,-53.59,-2.01,111.61,105.53,42.857142857142854,71.42857142857143,98.25714285714285,98.42857142857143,0.00,107.71,,0.00,0,109.16,0.77
2020-08-05,107.93,109.64,107.77,109.18,1429196,110.07,108.75,108.75,111.81,105.70,19.58,1.14,111.61,105.53,28.571428571428573,57.142857142857146,98.17142857142858,98.34285714285714,109.18,0.00,,0.00,0,109.60,0.69
2020-08-06,112.04,114.18,109.53,110.95,2870542,111.96,108.73,108.73,111.74,105.72,103.10,-0.98,111.61,105.53,14.285714285714286,42.857142857142854,98.08571428571429,98.25714285714285,110.95,0.00,,0.00,0,109.93,1.40
2020-08-07,111.07,114.18,110.97,112.96,1925289,112.86,108.92,108.92,112.41,105.44,162.24,1.67,112.96,105.53,100.0,28.571428571428573,98.6,98.17142857142858,112.96,0.00,112.96,112.41,100.0,110.13,0.94
2020-08-10,113.27,113.97,112.59,112.76,1223466,113.59,109.74,109.74,113.51,105.97,112.01,-0.45,112.96,105.53,85.71428571428571,14.285714285714286,98.51428571428572,98.08571428571429,0.00,112.76,,-113.51,0,110.21,0.59
2020-08-11,113.40,115.31,113.40,114.42,1928392,114.88,111.01,111.01,114.46,107.57,138.45,0.89,114.42,107.71,100.0,0.0,98.6,98.0,114.42,0.00,,0.00,100.0,110.19,0.94
2020-08-12,113.81,115.76,113.46,115.33,1458151,114.88,111.90,111.90,115.77,108.03,124.05,1.32,115.33,107.71,100.0,14.285714285714286,98.6,98.08571428571429,115.33,0.00,115.33,0.00,100.0,110.11,0.71
2020-08-13,115.16,116.03,114.36,114.42,1312878,113.83,112.86,112.86,115.89,109.83,71.98,-0.65,115.33,109.18,85.71428571428571,0.0,98.51428571428572,98.0,0.00,114.42,,0.00,0,109.99,0.64
2020-08-14,113.99,114.57,112.57,113.23,1065652,113.33,113.44,113.44,115.45,111.42,-14.49,-0.67,115.33,110.95,71.42857142857143,0.0,98.42857142857143,98.0,0.00,113.23,,0.00,0,109.89,0.52
2020-08-17,112.92,114.50,112.92,113.42,1005951,113.54,113.79,113.79,115.12,112.47,-39.28,0.44,115.33,112.76,57.142857142857146,0.0,98.34285714285714,98.0,113.42,0.00,,0.00,0,109.84,0.49
2020-08-18,113.13,114.94,112.78,113.66,1208452,114.32,113.89,113.89,115.12,112.66,-26.37,0.47,115.33,112.76,42.857142857142854,14.285714285714286,98.25714285714285,98.08571428571429,113.66,0.00,,0.00,0,109.88,0.59
2020-08-19,113.38,115.04,113.09,114.98,947930,114.18,114.21,114.21,115.33,113.09,96.65,1.39,115.33,113.23,28.571428571428573,0.0,98.17142857142858,98.0,114.98,0.00,114.98,0.00,0,110.04,0.46
2020-08-20,113.68,113.83,112.49,113.37,1063840,113.17,114.06,114.06,115.25,112.87,-81.12,-0.27,115.33,113.23,14.285714285714286,42.857142857142854,98.08571428571429,98.25714285714285,0.00,113.37,,0.00,0,110.31,0.52
2020-08-21,113.62,114.30,111.40,112.96,1627770,114.59,113.72,113.72,114.73,112.71,-105.54,-0.58,114.98,112.96,0.0,100.0,98.0,98.6,0.00,112.96,,0.00,0,110.68,0.79
2020-08-24,113.60,116.21,113.60,116.21,1612227,115.90,113.98,113.98,115.63,112.32,189.24,2.25,116.21,112.96,100.0,85.71428571428571,98.6,98.51428571428572,116.21,0.00,116.21,115.63,100.0,111.13,0.78
2020-08-25,116.41,116.97,115.47,115.59,1365089,116.30,114.31,114.31,116.09,112.54,100.87,-0.71,116.21,112.96,85.71428571428571,71.42857142857143,98.51428571428572,98.42857142857143,0.00,115.59,,-116.09,0,111.61,0.66
2020-08-26,115.55,117.05,114.87,117.01,1093423,116.57,114.83,114.83,116.98,112.67,141.71,1.25,117.01,112.96,100.0,57.142857142857146,98.6,98.34285714285714,117.01,0.00,117.01,116.98,100.0,112.11,0.53
2020-08-27,116.91,117.55,115.90,116.13,1291270,115.66,115.18,115.18,117.30,113.06,62.91,-0.67,117.01,112.96,85.71428571428571,42.857142857142854,98.51428571428572,98.25714285714285,0.00,116.13,,-117.30,0,112.58,0.63
2020-08-28,116.48,117.03,114.98,115.18,1593671,113.93,115.21,115.21,117.32,113.09,-1.80,-1.13,117.01,112.96,71.42857142857143,28.571428571428573,98.42857142857143,98.17142857142858,0.00,115.18,,0.00,0,113.00,0.77
2020-08-31,115.41,115.94,112.64,112.68,1957078,113.27,115.11,115.11,117.44,112.78,-145.91,-2.42,117.01,112.68,57.142857142857146,100.0,98.34285714285714,98.6,0.00,112.68,,0.00,0,113.36,0.95
2020-09-01,113.79,114.71,112.14,113.85,1660362,114.95,115.24,115.24,117.33,113.14,-92.46,0.05,117.01,112.68,42.857142857142854,85.71428571428571,98.25714285714285,98.51428571428572,113.85,0.00,,0.00,0,113.66,0.81
2020-09-02,114.44,116.83,114.16,116.05,2201662,114.94,115.21,115.21,117.29,113.14,56.47,1.39,117.01,112.68,28.571428571428573,71.42857142857143,98.17142857142858,98.42857142857143,116.05,0.00,116.05,0.00,0,113.92,1.07
2020-09-03,116.42,117.22,113.01,113.83,2260927,113.28,114.96,114.96,117.14,112.78,-72.74,-2.28,117.01,112.68,14.285714285714286,57.142857142857146,98.08571428571429,98.34285714285714,0.00,113.83,,0.00,0,114.13,1.10
2020-09-04,113.07,115.22,111.53,112.72,2048237,113.48,114.35,114.35,116.39,112.31,-111.88,-0.31,116.13,112.68,0.0,42.857142857142854,98.0,98.25714285714285,0.00,112.72,,0.00,0,114.31,1.00
2020-09-07,113.01,114.63,112.72,114.24,1049626,113.36,114.08,114.08,115.80,112.36,13.15,1.08,116.05,112.68,0.0,28.571428571428573,98.0,98.17142857142858,114.24,0.00,114.24,0.00,0,114.46,0.51
2020-09-08,114.26,114.30,111.57,112.47,1779804,113.79,113.69,113.69,115.44,111.94,-97.76,-1.59,116.05,112.47,42.857142857142854,100.0,98.25714285714285,98.6,0.00,112.47,,0.00,0,114.59,0.87
2020-09-09,112.64,115.29,112.64,115.10,1426686,114.85,114.04,114.04,115.80,112.28,84.51,2.14,116.05,112.47,28.571428571428573,85.71428571428571,98.17142857142858,98.51428571428572,115.10,0.00,115.10,0.00,0,114.69,0.69
2020-09-10,115.41,116.21,113.74,114.59,1365432,114.37,114.14,114.14,115.92,112.36,35.20,-0.72,116.05,112.47,14.285714285714286,71.42857142857143,98.08571428571429,98.42857142857143,0.00,114.59,,0.00,0,114.75,0.66
2020-09-11,114.85,114.85,113.38,114.14,1383940,113.99,113.87,113.87,115.21,112.53,28.14,-0.62,115.10,112.47,0.0,57.142857142857146,98.0,98.34285714285714,0.00,114.14,,0.00,0,114.78,0.67
2020-09-14,114.96,115.51,113.56,113.83,1175283,113.86,113.87,113.87,115.21,112.53,-4.17,-0.99,115.10,112.47,57.142857142857146,42.857142857142854,98.34285714285714,98.25714285714285,0.00,113.83,,0.00,0,114.76,0.57
2020-09-15,113.74,114.34,112.96,113.89,1748615,114.76,114.04,114.04,115.18,112.89,-18.00,0.13,115.10,112.47,42.857142857142854,28.571428571428573,98.25714285714285,98.17142857142858,113.89,0.00,,0.00,0,114.70,0.85
2020-09-16,113.85,115.63,113.48,115.63,1610631,115.81,114.24,114.24,115.66,112.81,136.86,1.54,115.63,112.47,100.0,14.285714285714286,98.6,98.08571428571429,115.63,0.00,,0.00,100.0,114.62,0.78
2020-09-17,114.50,116.27,113.91,115.98,1469476,115.30,114.74,114.74,115.93,113.54,145.26,1.28,115.98,113.83,100.0,0.0,98.6,98.0,115.98,0.00,115.98,115.93,100.0,114.51,0.71
2020-09-18,115.90,116.56,114.61,114.61,5606184,111.94,114.67,114.67,115.84,113.49,-6.80,-1.13,115.98,113.83,85.71428571428571,42.857142857142854,98.51428571428572,98.25714285714285,0.00,114.61,,-115.84,0,114.41,2.73
2020-09-21,114.61,114.94,108.40,109.27,3303774,109.69,113.91,113.91,117.00,110.81,-209.76,-4.89,115.98,109.27,71.42857142857143,100.0,98.42857142857143,98.6,0.00,109.27,,0.00,0,114.31,1.61
2020-09-22,109.41,111.22,109.31,110.11,2139666,109.78,113.33,113.33,117.01,109.66,-122.69,0.64,115.98,109.27,57.142857142857146,85.71428571428571,98.34285714285714,98.51428571428572,110.11,0.00,110.11,0.00,0,114.22,1.04
2020-09-23,112.64,112.74,109.33,109.45,1778583,110.02,112.71,112.71,116.88,108.53,-109.09,-2.91,115.98,109.27,42.857142857142854,71.42857142857143,98.25714285714285,98.42857142857143,0.00,109.45,,0.00,0,114.16,0.86
2020-09-24,108.14,111.11,107.85,110.58,2050386,109.70,112.23,112.23,116.47,107.99,-54.60,2.21,115.98,109.27,28.571428571428573,57.142857142857146,98.17142857142858,98.34285714285714,110.58,0.00,110.58,0.00,0,114.12,1.00
2020-09-25,110.81,110.89,106.82,108.81,2757837,107.97,111.26,111.26,115.24,107.28,-86.10,-1.84,115.98,108.81,14.285714285714286,100.0,98.08571428571429,98.6,0.00,108.81,,0.00,0,114.07,1.34
2020-09-28,102.30,107.75,101.32,107.13,5926041,106.49,109.99,109.99,113.23,106.76,-123.86,4.51,114.61,107.13,0.0,100.0,98.0,98.6,0.00,107.13,,0.00,0,114.01,2.88
2020-09-29,107.03,108.03,105.84,105.84,1992445,105.47,108.74,108.74,111.10,106.38,-172.09,-1.12,110.58,105.84,0.0,100.0,98.0,98.6,0.00,105.84,,0.00,0,113.90,0.97
2020-09-30,105.26,106.18,105.03,105.10,1864002,104.51,108.15,108.15,111.15,105.15,-142.13,-0.15,110.58,105.10,42.857142857142854,100.0,98.25714285714285,98.6,0.00,105.10,,0.00,0,113.73,0.91
2020-10-01,105.81,106.00,103.84,103.92,1610917,103.54,107.26,107.26,110.69,103.83,-136.27,-1.82,110.58,103.92,28.571428571428573,100.0,98.17142857142858,98.6,0.00,103.92,,0.00,0,113.48,0.78
2020-10-02,102.51,103.64,102.32,103.16,1568290,103.86,106.36,106.36,110.09,102.64,-120.41,0.63,110.58,103.16,14.285714285714286,100.0,98.08571428571429,98.6,0.00,103.16,,0.00,0,113.13,0.76
2020-10-05,103.47,104.87,103.19,104.56,1264709,105.34,105.50,105.50,108.23,102.78,-48.43,1.04,108.81,103.16,0.0,85.71428571428571,98.0,98.51428571428572,104.56,0.00,,0.00,0,112.67,0.61
2020-10-06,104.99,106.72,103.97,106.12,1436010,106.28,105.12,105.12,107.03,103.21,73.45,1.06,107.13,103.16,0.0,71.42857142857143,98.0,98.42857142857143,106.12,0.00,,0.00,0,112.10,0.70
2020-10-07,105.88,106.62,105.49,106.43,1516412,107.21,105.02,105.02,106.71,103.33,116.82,0.52,106.43,103.16,0.0,57.142857142857146,98.0,98.34285714285714,106.43,0.00,,0.00,0,111.45,0.74
2020-10-08,106.70,108.14,106.04,107.99,1727902,108.34,105.33,105.33,107.63,103.02,161.88,1.19,107.99,103.16,100.0,42.857142857142854,98.6,98.25714285714285,107.99,0.00,,107.63,100.0,110.73,0.84
2020-10-09,108.14,108.88,107.54,108.69,1466245,109.12,105.84,105.84,108.73,102.94,137.83,0.51,108.69,103.16,100.0,28.571428571428573,98.6,98.17142857142858,108.69,0.00,,-108.73,100.0,109.97,0.71
2020-10-12,108.47,109.90,107.97,109.55,1258860,108.97,106.64,106.64,109.84,103.45,127.40,0.99,109.55,103.16,100.0,14.285714285714286,98.6,98.08571428571429,109.55,0.00,109.55,0.00,100.0,109.21,0.61
2020-10-13,109.78,109.99,107.60,108.38,1315754,108.95,107.39,107.39,109.83,104.95,56.86,-1.29,109.55,104.56,85.71428571428571,0.0,98.51428571428572,98.0,0.00,108.38,,0.00,0,108.48,0.64
2020-10-14,108.55,109.88,108.53,109.51,977599,108.02,108.10,108.10,110.01,106.18,103.34,0.88,109.55,106.12,71.42857142857143,0.0,98.42857142857143,98.0,109.51,0.00,109.51,0.00,0,107.82,0.48
2020-10-15,108.32,108.32,105.14,106.53,2003757,107.32,108.15,108.15,109.94,106.37,-127.34,-1.68,109.55,106.43,57.142857142857146,0.0,98.34285714285714,98.0,0.00,106.53,,0.00,0,107.26,0.97
2020-10-16,106.55,108.32,106.14,108.10,1741530,107.86,108.39,108.39,109.84,106.95,-28.37,1.43,109.55,106.53,42.857142857142854,0.0,98.25714285714285,98.0,108.10,0.00,108.10,0.00,0,106.85,0.85
2020-10-19,108.24,109.57,106.88,107.62,1041721,107.76,108.34,108.34,109.83,106.85,-67.59,-0.58,109.55,106.53,28.571428571428573,71.42857142857143,98.17142857142858,98.42857142857143,0.00,107.62,,0.00,0,106.57,0.51
2020-10-20,106.78,108.49,106.35,107.89,1305059,106.89,108.23,108.23,109.72,106.74,-31.54,1.03,109.55,106.53,14.285714285714286,57.142857142857146,98.08571428571429,98.34285714285714,107.89,0.00,107.89,0.00,0,106.44,0.63
2020-10-21,108.51,108.63,105.59,105.88,1419356,106.05,107.70,107.70,109.38,106.02,-151.94,-2.48,109.51,105.88,0.0,100.0,98.0,98.6,0.00,105.88,,0.00,0,106.45,0.69
2020-10-22,105.40,106.53,104.29,106.21,1671311,106.53,107.39,107.39,109.17,105.61,-92.85,0.76,109.51,105.88,14.285714285714286,85.71428571428571,98.08571428571429,98.51428571428572,106.21,0.00,,0.00,0,106.58,0.81
2020-10-23,105.55,107.42,105.24,106.84,1172258,105.80,107.01,107.01,108.22,105.80,-19.61,1.21,108.10,105.88,0.0,71.42857142857143,98.0,98.42857142857143,106.84,0.00,106.84,0.00,0,106.77,0.57
2020-10-26,106.60,106.88,104.75,104.75,1680455,104.27,106.76,106.76,108.46,105.05,-164.36,-1.77,108.10,104.75,14.285714285714286,100.0,98.08571428571429,98.6,0.00,104.75,,0.00,0,107.01,0.82
2020-10-27,104.99,105.01,103.04,103.78,2029173,100.65,106.14,106.14,108.22,104.05,-158.31,-1.17,107.89,103.78,0.0,100.0,98.0,98.6,0.00,103.78,,0.00,0,107.23,0.99
2020-10-28,101.25,101.56,96.63,97.52,3466579,97.79,104.70,104.70,109.51,99.89,-208.85,-3.82,107.89,97.52,14.285714285714286,100.0,98.08571428571429,98.6,0.00,97.52,,0.00,0,107.41,1.69
2020-10-29,97.32,98.95,96.14,98.05,2584169,98.08,103.29,103.29,108.74,97.84,-134.58,0.74,106.84,97.52,0.0,85.71428571428571,98.0,98.51428571428572,98.05,0.00,,0.00,0,107.52,1.26
2020-10-30,96.08,98.83,95.97,98.11,1876105,99.43,102.18,102.18,107.97,96.39,-98.49,2.07,106.84,97.52,28.571428571428573,71.42857142857143,98.17142857142858,98.42857142857143,98.11,0.00,,0.00,0,107.52,0.91
2020-11-02,98.91,101.40,97.78,100.74,1512346,102.14,101.40,101.40,106.64,96.16,-17.60,1.82,106.84,97.52,14.285714285714286,57.142857142857146,98.08571428571429,98.34285714285714,100.74,0.00,,0.00,0,107.40,0.74
2020-11-03,101.73,103.64,101.19,103.54,1834515,104.12,100.93,100.93,105.26,96.60,84.45,1.75,104.75,97.52,0.0,42.857142857142854,98.0,98.25714285714285,103.54,0.00,,0.00,0,107.16,0.89
2020-11-04,102.49,105.59,101.07,104.69,2496522,105.97,100.92,100.92,105.23,96.60,122.38,2.10,104.69,97.52,0.0,28.571428571428573,98.0,98.17142857142858,104.69,0.00,,0.00,0,106.81,1.21
2020-11-05,105.20,107.73,104.77,107.25,2068549,106.55,101.41,101.41,106.75,96.08,153.11,1.91,107.25,97.52,100.0,14.285714285714286,98.6,98.08571428571429,107.25,0.00,107.25,106.75,100.0,106.33,1.01
2020-11-06,106.62,106.97,104.32,105.84,1919822,109.66,102.60,102.60,107.77,97.44,87.73,-0.74,107.25,98.05,85.71428571428571,0.0,98.51428571428572,98.0,0.00,105.84,,-107.77,0,105.77,0.93
2020-11-09,108.03,116.23,107.19,113.48,5067031,114.42,104.81,104.81,111.70,97.92,176.26,4.80,113.48,98.11,100.0,0.0,98.6,98.0,113.48,0.00,,111.70,100.0,105.17,2.46
2020-11-10,113.48,116.09,112.96,115.35,3116139,114.93,107.27,107.27,114.70,99.84,152.20,1.62,115.35,100.74,100.0,0.0,98.6,98.0,115.35,0.00,115.35,0.00,100.0,104.56,1.52
2020-11-11,115.16,116.15,113.87,114.50,1996993,112.65,109.24,109.24,116.28,102.20,104.70,-0.58,115.35,103.54,85.71428571428571,0.0,98.51428571428572,98.0,0.00,114.50,,-116.28,0,104.02,0.97
2020-11-12,110.72,112.43,108.98,110.79,2705730,110.46,110.27,110.27,116.38,104.16,11.89,0.06,115.35,104.69,71.42857142857143,0.0,98.42857142857143,98.0,0.00,110.79,,0.00,0,103.59,1.32
2020-11-13,110.19,112.33,109.88,110.13,2357957,109.77,111.05,111.05,116.12,105.98,-25.35,-0.05,115.35,105.84,57.142857142857146,0.0,98.34285714285714,98.0,0.00,110.13,,0.00,0,103.34,1.15
2020-11-16,110.33,110.89,109.04,109.41,2001236,109.07,111.36,111.36,116.01,106.70,-58.54,-0.84,115.35,105.84,42.857142857142854,14.285714285714286,98.25714285714285,98.08571428571429,0.00,109.41,,0.00,0,103.32,0.97
2020-11-17,108.84,109.51,107.89,108.73,1488801,108.50,111.77,111.77,115.46,108.08,-115.38,-0.10,115.35,108.73,28.571428571428573,0.0,98.17142857142858,98.0,0.00,108.73,,0.00,0,103.56,0.72
2020-11-18,108.30,109.14,107.91,108.26,1474471,107.62,111.02,111.02,114.95,107.10,-98.60,-0.04,115.35,108.26,14.285714285714286,100.0,98.08571428571429,98.6,0.00,108.26,,0.00,0,104.05,0.72
2020-11-19,106.19,107.70,106.10,106.97,1947597,106.87,109.83,109.83,113.20,106.45,-118.55,0.73,114.50,106.97,0.0,100.0,98.0,98.6,0.00,106.97,,0.00,0,104.76,0.95
2020-11-20,106.84,107.87,106.60,106.76,2058118,107.79,108.72,108.72,110.85,106.59,-129.03,-0.07,110.79,106.76,0.0,100.0,98.0,98.6,0.00,106.76,,0.00,0,105.61,1.00
2020-11-23,107.46,109.62,107.36,108.81,1612584,109.15,108.44,108.44,110.16,106.72,30.27,1.24,110.13,106.76,0.0,85.71428571428571,98.0,98.51428571428572,108.81,0.00,,0.00,0,106.54,0.78
2020-11-24,110.01,110.38,109.10,109.49,1757078,109.48,108.35,108.35,109.88,106.81,104.19,-0.47,109.49,106.76,0.0,71.42857142857143,98.0,98.42857142857143,109.49,0.00,109.49,0.00,0,107.45,0.85
2020-11-25,109.86,110.15,108.42,109.47,1833896,108.98,108.36,108.36,109.91,106.81,100.67,-0.36,109.49,106.76,85.71428571428571,57.142857142857146,98.51428571428572,98.34285714285714,0.00,109.47,,0.00,0,108.27,0.89
2020-11-26,109.90,110.05,108.49,108.49,1014847,109.14,108.32,108.32,109.86,106.79,15.37,-1.30,109.49,106.76,71.42857142857143,42.857142857142854,98.42857142857143,98.25714285714285,0.00,108.49,,0.00,0,108.93,0.49
2020-11-27,108.34,110.03,108.24,109.78,1791715,109.45,108.54,108.54,110.25,106.82,101.29,1.31,109.78,106.76,100.0,28.571428571428573,98.6,98.17142857142858,109.78,0.00,109.78,0.00,100.0,109.38,0.87
2020-11-30,109.12,110.58,108.90,109.12,3256693,109.58,108.85,108.85,110.27,107.42,26.92,0.00,109.78,106.76,85.71428571428571,14.285714285714286,98.51428571428572,98.08571428571429,0.00,109.12,,0.00,0,109.63,1.58
2020-12-01,109.68,110.50,109.12,110.03,1625653,110.02,109.31,109.31,110.07,108.56,132.57,0.32,110.03,108.49,100.0,0.0,98.6,98.0,110.03,0.00,110.03,0.00,100.0,109.71,0.79
2020-12-02,109.90,110.50,108.84,110.01,1485634,109.53,109.48,109.48,110.25,108.72,96.43,0.10,110.03,108.49,85.71428571428571,42.857142857142854,98.51428571428572,98.25714285714285,0.00,110.01,,0.00,0,109.65,0.72
2020-12-03,109.76,110.23,109.04,109.04,1260431,109.71,109.42,109.42,110.22,108.62,-66.63,-0.66,110.03,108.49,71.42857142857143,28.571428571428573,98.42857142857143,98.17142857142858,0.00,109.04,,0.00,0,109.50,0.61
2020-12-04,109.16,110.38,108.96,110.38,1553655,109.96,109.55,109.55,110.50,108.60,122.55,1.11,110.38,108.49,100.0,14.285714285714286,98.6,98.08571428571429,110.38,0.00,110.38,0.00,100.0,109.31,0.76
2020-12-07,109.22,110.50,109.10,109.53,1219677,110.50,109.70,109.70,110.39,109.00,-34.00,0.28,110.38,109.04,85.71428571428571,0.0,98.51428571428572,98.0,0.00,109.53,,0.00,0,109.13,0.59
2020-12-08,109.70,111.59,109.62,111.46,1392978,111.22,109.94,109.94,111.11,108.77,182.55,1.58,111.46,109.04,100.0,57.142857142857146,98.6,98.34285714285714,111.46,0.00,111.46,111.11,100.0,109.01,0.68
2020-12-09,112.02,113.23,110.95,110.97,1632374,110.79,110.20,110.20,111.36,109.05,93.12,-0.95,111.46,109.04,85.71428571428571,42.857142857142854,98.51428571428572,98.25714285714285,0.00,110.97,,-111.36,0,108.95,0.79
2020-12-10,111.22,111.85,110.07,110.60,1272752,110.19,110.28,110.28,111.45,109.12,37.94,-0.56,111.46,109.04,71.42857142857143,28.571428571428573,98.42857142857143,98.17142857142858,0.00,110.60,,0.00,0,108.96,0.62
2020-12-11,110.23,110.60,108.49,109.78,1658102,109.79,110.25,110.25,111.44,109.06,-55.52,-0.41,111.46,109.04,57.142857142857146,14.285714285714286,98.34285714285714,98.08571428571429,0.00,109.78,,0.00,0,109.03,0.81
2020-12-14,111.11,112.12,109.76,109.80,1940592,110.77,110.36,110.36,111.35,109.37,-79.47,-1.19,111.46,109.53,42.857142857142854,0.0,98.25714285714285,98.0,109.80,0.00,,0.00,0,109.13,0.94
2020-12-15,109.70,111.73,109.49,111.73,1459377,112.21,110.55,110.55,111.78,109.33,134.51,1.82,111.73,109.53,100.0,14.285714285714286,98.6,98.08571428571429,111.73,0.00,,0.00,100.0,109.27,0.71
2020-12-16,112.39,113.42,111.12,112.68,1847903,113.14,111.00,111.00,112.48,109.53,159.23,0.26,112.68,109.78,100.0,0.0,98.6,98.0,112.68,0.00,,112.48,100.0,109.43,0.90
2020-12-17,113.60,114.16,113.03,113.60,2012092,114.20,111.31,111.31,113.33,109.28,158.51,0.00,113.60,109.78,100.0,42.857142857142854,98.6,98.25714285714285,113.60,0.00,,0.00,100.0,109.59,0.98
